Version,id,Level,M3 start,M3 finish,Crystall free,Get gold,Get food,Get stuff,Buy gold,Buy food,Buy stuff,Get bonus,Buy bonus,Quest complete,Buy energy,Buy charge,Buy amulet,Collection complete
v2,976995,9,144,121,22,44286,18271,16214,266,548,324,23,39,18,12,10,7,7
v1,584567,6,59,50,9,13950,4100,3150,698,246,126,22,5,9,2,7,4,3
v2,868366,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,492847,2,15,14,6,1596,1060,0,0,0,0,0,1,2,0,0,0,0
v1,645472,2,15,14,7,1302,1057,0,0,0,0,0,1,2,0,0,0,0
v1,523611,1,5,5,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,553503,8,171,89,21,27768,11659,9256,1666,583,185,36,32,12,4,7,5,3
v2,915731,5,118,61,11,20496,5185,2440,615,156,24,9,37,10,8,3,4,2
v1,516448,4,39,34,10,7276,1224,2224,291,61,0,17,7,10,1,3,2,2
v1,663542,8,190,110,14,36410,11550,12100,1092,578,242,55,39,17,3,5,4,3
v2,959883,4,42,36,9,5868,2016,2952,176,81,0,6,6,6,1,2,0,2
v2,888434,4,40,33,11,6600,1650,2310,198,50,0,4,6,5,1,2,2,2
v2,938367,9,140,118,21,44132,18880,15694,574,566,314,17,38,24,11,10,6,5
v2,869434,1,5,5,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,972455,6,65,47,18,14946,4136,3337,299,83,33,6,16,7,6,4,4,3
v2,854367,3,34,32,9,4896,992,0,196,69,0,0,5,4,2,0,2,0
v1,554436,3,34,31,9,7750,1488,0,233,89,0,0,6,4,2,0,2,0
v1,687193,7,91,77,15,30415,6776,4081,1825,474,82,39,9,13,1,6,4,4
v2,972005,4,45,38,11,9272,1976,2888,371,59,0,5,6,7,1,2,0,2
v2,896477,9,149,122,15,44408,18422,16958,266,368,170,18,40,15,9,9,5,4
v1,647969,5,93,53,9,15847,3816,2279,634,267,46,22,22,10,2,3,2,2
v1,583319,3,25,24,7,4368,1200,0,218,96,0,0,5,4,2,0,2,0
v1,682448,4,39,33,10,5874,1287,1858,176,64,0,17,7,7,3,2,2,2
v2,937731,2,15,14,7,1638,700,0,0,0,0,0,1,2,0,0,0,0
v2,875118,9,141,118,17,46020,17582,16048,368,352,321,17,44,19,6,10,4,5
v1,697041,5,85,51,11,12852,4998,1989,386,250,40,21,21,10,5,1,3,2
v2,944748,7,100,84,18,33096,9156,5880,1324,458,59,15,30,16,8,8,3,4
v1,652594,10,195,166,17,58598,25896,27058,1172,1036,812,78,10,30,12,8,7,5
v2,874278,2,18,17,5,1870,1258,0,0,0,0,0,2,2,0,0,0,0
v1,532723,7,90,81,18,28512,9315,4617,1426,466,185,33,9,15,5,7,5,4
v1,529063,4,33,29,10,6728,1160,1783,336,70,0,15,6,3,3,2,1,2
v1,492324,5,85,52,9,14196,3848,2340,568,269,47,24,22,8,6,3,2,2
v1,547031,3,33,31,9,4991,1426,0,150,86,0,0,6,4,2,0,0,0
v1,603300,4,33,30,10,6660,930,1990,400,56,0,15,6,6,2,2,0,2
v2,859184,4,41,35,12,7000,1925,2520,280,77,0,4,6,7,1,2,1,2
v2,877401,8,192,98,19,39592,13818,12838,396,138,128,19,57,19,7,4,7,4
v2,869434,6,77,55,12,16610,4620,4290,332,139,129,8,26,8,6,6,7,3
v1,647969,6,57,51,11,12852,4641,2652,771,232,106,23,10,10,1,7,6,4
v2,904110,9,154,129,17,45924,20640,17931,689,413,359,14,52,21,6,9,4,6
v1,600309,8,186,110,13,38390,13860,11000,1536,832,220,51,40,21,7,5,3,4
v1,530036,4,31,28,11,4200,1400,2204,126,112,0,14,6,6,1,3,0,2
v1,659634,10,188,164,19,60844,30176,27224,1217,1509,817,69,8,20,8,10,5,5
v1,565043,3,25,23,7,5014,1150,0,301,69,0,0,5,4,0,0,0,0
v2,980292,6,63,46,16,14398,4002,3588,288,160,108,5,16,5,6,5,3,4
v2,855800,5,105,51,12,16677,4539,2295,334,136,46,7,33,6,5,2,4,2
v1,628118,3,35,32,7,5920,1504,0,296,120,0,0,6,4,2,0,1,0
v2,884231,1,5,5,5,1059,0,0,0,0,0,0,0,2,0,0,0,0
v2,880217,2,16,15,5,1455,885,0,0,0,0,0,2,2,0,0,0,0
v1,641698,9,157,133,14,41629,13433,17290,2081,1075,519,65,13,20,8,7,7,4
v1,696502,6,59,49,13,12887,3185,2695,773,255,135,23,5,5,2,6,4,4
v2,954087,7,85,70,16,25410,6650,5600,508,333,168,8,27,10,7,7,6,4
v1,683798,8,189,100,20,33300,12600,11600,999,1008,348,40,36,15,7,5,3,4
v1,477248,3,29,28,8,5264,1064,0,263,85,0,0,6,4,2,0,0,0
v2,913075,10,193,147,26,59388,32046,27930,356,320,196,28,47,18,12,15,4,8
v1,571200,3,29,26,9,5044,1248,0,252,100,0,0,5,4,2,0,0,0
v2,857001,2,17,16,6,1344,976,0,0,0,0,0,1,2,0,0,0,0
v2,980127,9,151,127,20,44831,19939,16510,538,399,330,15,42,14,10,7,6,7
v1,485955,1,5,5,5,1065,0,0,0,0,0,0,0,2,0,0,0,0
v1,660286,5,98,61,12,16653,4270,2013,500,256,81,27,28,10,1,2,3,2
v1,477248,9,135,113,16,36951,15255,13108,1848,915,524,55,10,20,9,7,7,4
v2,908016,6,62,45,16,13680,3690,3375,274,74,101,5,22,7,4,7,3,4
v2,856623,7,95,78,18,28548,8112,5460,856,324,55,11,27,13,8,8,5,4
v2,866448,2,18,17,7,1887,850,0,0,0,0,0,2,2,0,0,0,0
v1,643058,5,96,57,13,16929,3021,2109,677,181,84,29,26,10,1,2,3,2
v2,981456,7,88,71,12,24921,7739,5751,997,310,115,7,26,13,8,8,6,4
v1,643058,10,163,140,25,55440,25480,24780,1663,1019,496,60,11,17,10,11,6,5
v2,885093,5,114,59,11,20473,5251,2360,409,105,71,11,40,9,10,2,3,2
v2,877153,2,17,16,6,1328,1056,0,0,0,0,0,1,2,0,0,0,0
v2,859184,9,169,137,24,48772,20550,17810,244,617,356,14,55,15,6,8,6,5
v2,896477,8,217,109,23,41420,15478,13298,414,310,266,22,61,12,5,4,7,3
v2,903918,8,213,111,15,41958,18093,13431,420,362,269,11,58,21,11,6,4,4
v1,478781,4,31,27,9,5751,1215,1918,288,97,0,14,5,8,3,2,1,2
v1,508944,2,15,15,6,1305,1080,0,0,0,0,0,2,2,0,0,0,0
v2,864683,6,80,61,14,19764,5246,5185,198,105,52,9,20,10,5,6,3,4
v1,625953,5,81,49,11,12887,2842,2352,773,227,47,23,25,6,4,1,3,2
v2,977275,3,25,24,8,3912,1152,0,196,58,0,0,5,4,0,0,0,0
v2,945036,5,105,49,13,15484,4557,2352,465,91,71,9,31,8,10,3,4,2
v2,903918,5,128,69,13,21942,6417,3450,219,193,35,10,47,9,5,2,4,2
v1,604681,8,190,106,13,32966,11978,11130,1978,599,334,47,38,21,5,4,4,3
v2,903199,4,35,29,12,6873,1305,2755,275,39,0,5,8,6,1,2,2,2
v1,652762,7,91,80,10,27120,6720,4960,1627,403,198,40,9,10,7,4,5,3
v1,515971,3,27,25,9,5850,975,0,351,49,0,0,5,4,1,0,1,0
v1,652762,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,530036,3,26,23,7,4278,966,0,214,68,0,0,5,4,0,0,1,0
v1,530036,8,177,92,18,29348,10396,10212,1467,728,204,41,35,16,6,7,5,4
v1,540314,7,86,71,18,24140,7739,6319,1207,619,190,32,10,9,5,7,4,4
v2,959710,2,16,15,7,1335,960,0,0,0,0,0,2,2,0,0,0,0
v2,903918,1,4,4,5,1068,0,0,0,0,0,0,0,2,0,0,0,0
v1,666541,6,55,47,13,14100,3807,3149,423,190,126,21,5,8,3,7,6,3
v1,512590,1,4,4,5,1050,0,0,0,0,0,0,0,2,0,0,0,0
v2,937831,6,62,45,18,15480,3780,3375,155,113,68,5,17,6,6,6,6,3
v1,651954,5,85,53,9,15741,4876,1590,630,390,32,27,23,11,5,1,2,1
v2,916023,2,16,15,6,1635,765,0,0,0,0,0,2,2,0,0,0,0
v1,668477,3,30,28,8,5628,1344,0,169,81,0,0,6,4,2,0,1,0
v1,579672,5,97,61,11,17263,3294,2806,1036,264,112,26,27,9,5,2,3,1
v2,924798,5,115,61,13,18666,5063,2989,373,152,90,11,37,10,3,2,3,2
v1,479828,5,95,60,11,15600,4200,2280,468,252,46,27,24,7,4,2,3,2
v1,504896,5,97,53,9,13621,5300,2120,681,265,42,26,23,9,2,3,3,2
v2,979251,10,186,143,19,61919,25883,27027,372,259,81,20,41,23,7,15,2,9
v2,887263,8,198,101,16,40703,15251,12827,407,305,128,13,59,13,6,4,6,3
v1,531800,3,28,26,9,4784,858,0,191,43,0,0,5,4,0,0,1,0
v2,898599,8,199,103,18,38934,15553,14111,779,311,141,11,61,20,8,6,7,4
v1,683798,2,18,17,5,1479,1053,0,0,0,0,0,2,2,0,0,0,0
v1,569263,6,53,48,14,13344,2640,3120,400,158,94,19,8,9,4,5,3,2
v2,869072,10,203,156,22,68952,30888,29328,276,309,176,25,42,31,10,12,5,9
v2,879583,8,200,94,24,37412,15416,13160,748,154,263,18,52,16,6,5,4,4
v1,693483,5,97,53,9,13409,2968,1696,805,148,68,22,26,5,2,3,3,2
v2,882747,6,68,50,16,16000,4100,3850,160,82,39,8,17,10,2,5,5,3
v2,863972,9,170,141,24,55695,19740,18189,668,395,182,21,49,14,10,11,4,7
v2,897445,3,29,27,7,6291,999,0,189,60,0,0,6,4,1,0,0,0
v1,477248,7,100,89,17,31328,9256,6675,1253,740,134,36,12,9,5,5,3,4
v1,534542,10,195,170,26,67490,34000,25670,2025,1020,770,85,12,27,4,8,7,4
v1,519621,3,26,23,7,3588,736,0,179,37,0,0,5,4,1,0,0,0
v1,491297,8,186,93,15,30969,10230,10695,1548,614,214,42,36,14,7,5,6,3
v2,923217,4,37,31,11,7750,1333,2387,233,53,0,6,6,6,2,2,0,2
v2,983300,6,79,59,16,20650,5310,4543,207,106,91,9,24,9,4,6,7,4
v2,946022,1,4,4,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v1,596238,9,157,130,15,43420,13780,15600,2171,965,312,53,9,25,2,9,6,5
v1,687193,8,181,100,15,30600,11800,10900,1224,826,436,47,39,12,6,5,4,3
v1,637968,10,167,145,22,51330,25230,25230,1540,1262,757,68,13,26,7,12,6,4
v1,493284,6,70,60,9,17940,4140,3360,1076,248,168,25,7,8,3,7,5,3
v1,651259,10,199,179,25,63724,34726,30967,1912,1389,929,75,16,23,9,10,6,4
v2,888677,1,4,4,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v2,947572,5,120,58,11,19894,5278,2436,199,211,73,11,38,6,3,2,4,2
v1,485955,6,57,50,9,13300,3600,3000,798,180,60,22,8,10,3,6,5,3
v2,908016,7,94,78,16,27846,7644,6084,1114,306,61,15,30,11,5,7,3,4
v1,621041,2,15,15,5,1785,1068,0,0,0,0,0,2,2,0,0,0,0
v1,682118,4,37,32,11,5856,1312,2312,293,66,0,16,6,6,2,3,1,2
v2,854367,1,4,4,5,1078,0,0,0,0,0,0,0,2,0,0,0,0
v2,859184,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v2,930315,3,31,30,8,5910,1200,0,296,84,0,0,5,4,0,0,2,0
v2,906514,7,85,71,14,26412,6887,5538,528,275,166,11,24,13,3,8,6,3
v2,866932,6,62,45,13,14940,3600,3420,149,144,34,9,14,5,3,5,5,3
v2,978245,5,117,56,12,16856,5040,2744,337,202,82,6,38,6,7,3,4,2
v1,660286,4,33,30,11,4500,1380,1990,225,69,0,15,6,9,0,2,1,2
v1,508944,6,58,48,10,12240,3120,3072,490,250,61,23,9,5,5,5,4,3
v2,980200,2,15,14,6,1652,966,0,0,0,0,0,2,2,0,0,0,0
v1,624083,2,17,16,7,1648,1064,0,0,0,0,0,2,2,0,0,0,0
v2,904546,4,39,33,12,6897,1848,2739,207,74,0,6,8,6,0,2,2,2
v2,887605,10,218,174,21,75864,31842,29580,152,637,207,28,45,21,10,14,3,9
v1,661882,5,100,62,11,15872,4092,3038,952,205,91,30,25,9,1,1,3,2
v1,532861,4,31,27,11,4266,1296,2134,128,91,0,14,5,8,2,3,2,2
v1,603658,2,15,14,7,1652,1055,0,0,0,0,0,1,2,0,0,0,0
v2,870261,8,208,94,21,34874,13536,12502,697,271,125,12,56,12,11,4,6,4
v1,507284,8,189,102,20,35394,12240,10914,1416,857,327,45,31,13,8,6,6,4
v2,875583,6,77,56,14,17976,4704,4480,360,188,134,11,23,8,4,6,5,4
v1,507284,6,59,52,13,15184,4160,3224,759,250,129,23,10,8,4,4,5,2
v2,954713,8,210,95,20,38475,14630,11495,770,146,115,16,51,15,6,6,7,4
v1,530036,6,62,51,9,13617,3723,3519,681,298,106,21,8,6,1,7,5,3
v2,880894,6,65,49,17,15484,4263,3920,310,171,39,7,24,6,6,7,3,3
v1,547211,6,68,61,14,17263,3843,4270,863,307,128,29,8,12,1,7,4,3
v2,884354,4,41,35,11,6335,1995,2415,253,60,0,5,8,9,2,3,2,2
v1,632522,5,88,55,11,15235,3630,2530,609,182,101,24,25,8,2,2,3,2
v1,678651,8,189,108,20,35856,11016,11988,1793,661,360,44,41,17,3,7,5,3
v2,912964,2,16,15,6,1305,1140,0,0,0,0,0,1,2,0,0,0,0
v2,877153,3,31,30,8,5520,900,0,276,63,0,0,6,4,0,0,0,0
v1,645472,6,66,55,11,16115,5005,3795,806,300,114,24,10,10,1,5,6,2
v1,488177,6,65,54,11,14580,5184,3672,583,259,184,25,9,10,5,4,3,2
v1,547546,3,28,26,7,5382,780,0,161,55,0,0,5,4,0,0,1,0
v1,477248,5,88,55,11,14520,4455,1705,726,267,68,23,23,10,6,1,3,2
v1,612055,3,26,24,9,4368,912,0,175,46,0,0,5,4,0,0,0,0
v1,479337,7,86,73,14,28105,8760,5475,1124,438,219,37,7,7,5,5,3,3
v1,543350,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v2,872424,9,148,121,26,47553,17787,14520,713,356,290,18,36,12,5,7,7,5
v2,981456,8,220,103,15,39964,14420,13184,799,288,132,11,54,16,10,3,4,3
v1,625094,8,187,107,14,34989,12626,11128,1400,631,334,44,36,18,5,6,5,3
v1,659824,9,153,136,14,41480,18632,14280,2074,932,286,57,7,23,8,9,6,3
v2,975730,4,39,33,10,7821,1584,1881,235,48,0,6,7,6,3,2,1,2
v1,581492,1,4,4,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,974674,5,120,64,15,19584,6144,2624,392,246,52,11,39,10,4,2,4,2
v2,923217,7,91,76,12,28576,7600,5396,572,304,54,11,27,8,8,7,6,3
v1,632412,3,35,32,8,6400,1536,0,320,108,0,0,6,4,1,0,1,0
v1,663549,5,92,51,11,13260,3366,1989,530,202,40,21,21,10,5,1,3,2
v2,941475,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,497409,5,100,58,13,16356,5278,2552,654,422,51,24,27,11,1,1,2,2
v2,957240,6,77,58,15,20010,4872,4930,400,97,148,9,23,12,3,7,6,4
v2,904455,9,158,126,23,48258,19908,16002,676,398,160,13,47,14,4,10,4,5
v1,684396,3,35,33,8,8250,1452,0,330,116,0,0,7,4,1,0,0,0
v1,647069,6,62,53,15,15211,3922,3233,608,196,65,21,8,10,1,5,3,3
v2,857991,10,186,145,30,59015,31320,27405,354,313,137,16,42,15,13,15,3,9
v1,589122,3,26,24,7,4752,936,0,285,66,0,0,5,4,1,0,1,0
v2,903199,1,5,5,5,1075,0,0,0,0,0,0,0,2,0,0,0,0
v2,930182,4,41,34,9,7378,2040,2312,221,82,0,7,8,9,2,2,1,2
v1,665628,10,190,169,17,64727,28561,27378,1295,1428,548,81,10,17,4,11,6,5
v2,964676,4,39,33,13,7392,1980,1815,296,59,0,4,7,6,0,2,1,2
v1,638598,3,30,27,7,4239,810,0,212,65,0,0,5,4,1,0,1,0
v2,979251,9,155,124,18,46996,17980,17236,423,360,172,15,45,19,5,10,3,7
v1,603387,2,18,17,6,1428,1079,0,0,0,0,0,2,2,0,0,0,0
v1,510856,3,28,25,7,4925,1150,0,246,69,0,0,5,4,1,0,2,0
v1,521330,6,65,55,12,13970,2750,3190,419,165,160,24,11,7,2,4,6,3
v1,563601,1,5,5,5,1056,0,0,0,0,0,0,0,2,0,0,0,0
v1,589353,6,53,46,12,13018,4232,2530,521,339,51,18,9,8,4,5,3,3
v1,654136,9,130,108,24,35640,15120,11448,1069,756,229,43,5,22,8,7,8,4
v2,986118,2,18,17,7,1989,969,0,0,0,0,0,2,2,0,0,0,0
v2,880210,2,18,17,5,1445,1343,0,0,0,0,0,2,2,0,0,0,0
v2,902193,6,73,53,13,17808,4293,4081,178,129,41,9,17,8,6,4,4,3
v1,481618,10,199,173,23,63664,32351,30967,1273,1294,619,76,12,28,12,8,6,4
v2,904894,4,35,29,9,5626,1537,1682,225,46,0,5,8,9,0,2,2,2
v1,508944,3,28,26,8,4368,1248,0,262,62,0,0,5,4,0,0,0,0
v2,974259,2,17,16,5,1472,1184,0,0,0,0,0,1,2,0,0,0,0
v1,512481,4,31,28,10,5040,952,2288,252,67,0,14,6,6,0,2,1,2
v2,884183,2,16,15,6,1380,1005,0,0,0,0,0,1,2,0,0,0,0
v2,888434,10,214,165,27,73260,30030,28050,366,601,196,21,50,21,6,12,4,8
v2,871734,3,31,29,9,5220,1363,0,209,68,0,0,6,4,2,0,2,0
v1,607742,4,36,31,11,6107,1209,1744,366,97,0,16,6,6,3,3,2,2
v1,523406,1,5,5,5,1050,0,0,0,0,0,0,0,2,0,0,0,0
v2,938368,3,30,29,9,4611,957,0,138,48,0,0,6,4,3,0,1,0
v2,888448,8,216,106,20,44308,16324,13674,886,326,137,21,61,20,8,5,4,4
v1,479828,2,15,15,7,1665,1055,0,0,0,0,0,2,2,0,0,0,0
v1,499497,5,95,53,11,14151,4558,1855,708,273,56,25,27,10,6,2,3,2
v1,670950,1,4,4,5,1056,0,0,0,0,0,0,0,2,0,0,0,0
v2,979926,3,25,24,7,5640,720,0,338,36,0,0,5,4,1,0,0,0
v2,986959,5,102,48,12,14592,4608,2160,146,184,43,10,29,6,4,3,4,2
v2,904546,1,5,5,5,1078,0,0,0,0,0,0,0,2,0,0,0,0
v1,607742,6,68,57,15,15561,2850,3249,778,200,130,29,8,10,4,4,5,2
v2,951781,4,45,37,12,7622,1850,3478,229,74,0,4,8,6,1,3,0,2
v2,983300,5,103,52,14,16900,5200,2080,338,156,21,7,33,8,6,3,3,2
v1,645057,1,5,5,5,1054,0,0,0,0,0,0,0,2,0,0,0,0
v2,916334,6,72,55,17,18370,4675,3850,184,94,77,9,23,11,3,5,4,3
v2,912279,2,16,15,7,1245,1080,0,0,0,0,0,2,2,0,0,0,0
v2,919863,7,97,79,13,27887,7979,7110,558,399,142,13,31,15,6,6,3,3
v1,588838,3,33,31,9,5797,1116,0,174,89,0,0,6,4,2,0,1,0
v1,532861,3,30,27,9,4671,1161,0,280,70,0,0,5,4,1,0,1,0
v2,906480,2,18,17,5,1496,1241,0,0,0,0,0,1,2,0,0,0,0
v2,969461,3,33,32,8,7584,1088,0,379,87,0,0,5,4,1,0,1,0
v2,916916,7,92,75,17,26625,7575,5400,799,303,162,9,26,11,8,5,5,3
v2,904455,3,28,26,7,4472,884,0,224,53,0,0,5,4,3,0,2,0
v1,521330,5,97,59,10,16048,5900,2124,802,295,42,26,24,6,1,1,3,2
v1,625094,7,83,73,11,22484,6205,5767,1124,496,115,33,9,10,3,5,5,4
v1,667397,7,98,81,18,30213,6642,7695,906,531,308,35,12,13,7,6,4,3
v2,870563,9,169,142,23,49700,21726,18886,746,652,378,23,54,21,4,10,6,6
v2,973948,4,38,32,13,5792,1472,2336,174,44,0,5,6,8,2,3,1,2
v1,647190,1,4,4,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v2,916495,1,4,4,5,1080,0,0,0,0,0,0,0,2,0,0,0,0
v2,873039,3,29,28,9,5292,840,0,318,67,0,0,6,4,3,0,2,0
v2,904248,1,5,5,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v2,888434,1,4,4,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v1,515470,4,35,30,10,6900,1050,1870,414,74,0,15,6,3,1,2,1,2
v2,874278,10,191,147,22,59388,26607,25137,119,532,201,24,38,15,13,12,2,8
v1,468838,1,5,5,5,1070,0,0,0,0,0,0,0,2,0,0,0,0
v2,945759,7,101,83,16,31955,8549,7470,959,342,75,12,33,17,5,4,6,3
v1,489269,7,99,84,13,28308,7140,7896,849,571,316,40,9,16,7,7,5,3
v2,880330,5,114,57,12,18810,4902,2679,564,147,80,10,36,11,4,2,3,2
v2,909790,2,16,15,7,1425,870,0,0,0,0,0,2,2,0,0,0,0
v1,639572,2,15,14,6,1456,1057,0,0,0,0,0,1,2,0,0,0,0
v2,963037,4,39,32,9,6368,1472,2656,255,44,0,6,8,8,1,2,1,2
v1,613031,1,4,4,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,489898,2,16,15,5,1650,1055,0,0,0,0,0,2,2,0,0,0,0
v2,899839,7,95,79,16,28677,8216,6083,1147,246,182,10,30,14,3,7,4,3
v1,547565,6,63,55,14,14740,4125,3575,737,330,179,22,7,6,5,6,4,3
v2,954087,9,147,122,17,48800,18056,15372,390,361,307,13,45,23,6,8,3,4
v1,696502,4,30,26,11,5148,962,2196,257,48,0,13,5,8,1,2,2,2
v2,980127,2,17,16,6,1552,1024,0,0,0,0,0,1,2,0,0,0,0
v1,657089,5,88,55,13,16445,4675,1650,493,281,33,23,24,8,2,2,2,1
v2,857103,3,27,25,7,6225,925,0,249,65,0,0,5,4,0,0,0,0
v1,481618,2,18,17,6,1870,1054,0,0,0,0,0,2,2,0,0,0,0
v1,504896,7,85,73,16,27886,6424,6351,1673,514,191,31,8,12,3,7,4,4
v2,887810,1,5,5,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v1,556632,2,16,16,6,1616,1057,0,0,0,0,0,2,2,0,0,0,0
v1,482265,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v1,679952,6,68,60,14,17880,4740,3360,536,284,168,26,7,11,3,6,5,3
v1,514526,4,30,27,10,5238,864,2296,314,60,0,14,5,8,2,3,0,2
v2,851771,2,18,17,7,1649,935,0,0,0,0,0,2,2,0,0,0,0
v1,482258,7,93,80,18,31920,8160,7040,1915,571,282,36,12,10,6,4,6,2
v1,477716,5,90,58,13,15660,3074,2030,626,215,41,26,25,11,5,3,2,2
v2,957240,8,200,98,19,36652,14014,13720,367,140,137,12,58,19,9,3,7,3
v2,897335,7,105,85,12,32555,8075,7310,651,323,146,12,31,11,2,4,4,3
v2,904248,3,34,33,9,7689,1155,0,384,58,0,0,5,4,0,0,2,0
v2,965108,7,105,87,15,33930,8961,6438,1357,358,193,14,35,17,8,7,5,3
v1,516448,2,15,14,7,1568,1075,0,0,0,0,0,1,2,0,0,0,0
v1,635533,1,4,4,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,879888,4,39,32,13,6816,1536,2016,204,61,0,6,7,5,1,2,1,2
v2,863337,7,96,78,18,28080,8112,6552,842,243,66,13,27,13,4,5,4,3
v1,527804,8,169,86,16,27864,12040,9890,1393,722,297,41,30,14,3,7,5,3
v1,519621,2,17,16,7,1584,1052,0,0,0,0,0,2,2,0,0,0,0
v2,911914,6,62,45,14,14400,3825,3870,288,77,116,6,21,8,5,4,5,2
v1,479337,3,25,24,7,6000,960,0,240,48,0,0,5,4,0,0,1,0
v2,905767,3,33,32,9,4832,1440,0,242,115,0,0,5,4,2,0,2,0
v2,963332,1,5,5,5,1054,0,0,0,0,0,0,0,2,0,0,0,0
v2,888908,8,220,101,18,39996,17069,12221,400,171,244,13,56,16,7,6,5,4
v2,872424,10,202,154,21,63448,28336,26334,317,567,184,25,40,25,11,12,2,7
v1,588838,2,17,16,5,1584,1051,0,0,0,0,0,2,2,0,0,0,0
v2,877401,5,109,59,15,17700,5428,2655,354,109,53,10,40,12,5,2,4,2
v2,901949,2,16,15,5,1260,975,0,0,0,0,0,1,2,0,0,0,0
v2,900365,5,113,55,11,18480,5115,2750,185,205,83,9,39,7,9,3,3,2
v2,980127,8,214,109,22,43600,15587,13734,436,156,275,14,64,16,10,6,7,3
v1,597921,5,81,51,11,15096,4080,1938,906,204,78,22,25,6,1,3,2,2
v2,932784,3,33,32,9,5888,1408,0,294,99,0,0,5,4,3,0,0,0
v1,589353,1,5,5,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v2,914395,2,17,16,5,1328,832,0,0,0,0,0,1,2,0,0,0,0
v2,854648,5,122,60,12,18420,5460,2520,184,164,50,9,40,9,5,2,4,2
v2,972455,8,204,98,18,38808,14014,13524,776,140,270,11,58,19,10,5,5,3
v2,984110,5,120,67,12,21440,5561,3015,643,111,30,13,42,11,9,3,4,2
v2,927614,9,151,125,24,46875,17625,16500,516,529,330,19,48,21,5,10,7,6
v1,613031,6,56,48,11,12960,2592,2928,648,207,88,23,6,10,2,7,5,3
v2,877153,1,4,4,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v1,612055,8,170,85,12,28815,9010,9945,1729,451,398,40,33,12,4,7,5,3
v1,487417,8,189,98,21,31752,13818,10878,1270,691,218,49,39,12,4,7,3,4
v1,647969,1,5,5,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,887605,8,195,94,25,35626,14946,12126,713,299,243,17,48,19,5,6,6,4
v1,663462,2,16,15,6,1800,1055,0,0,0,0,0,2,2,0,0,0,0
v2,903918,7,105,86,12,34056,9116,6192,1362,365,186,13,28,11,2,7,6,3
v2,891240,3,34,33,9,7194,1452,0,216,116,0,0,6,4,3,0,0,0
v1,682118,6,62,53,14,15264,4187,3339,916,293,167,27,8,6,5,6,3,3
v2,980292,2,15,14,6,1554,896,0,0,0,0,0,2,2,0,0,0,0
v1,692812,8,190,95,20,29450,11400,10545,1473,570,422,45,29,18,5,5,4,4
v2,890461,2,17,16,5,1360,800,0,0,0,0,0,1,2,0,0,0,0
v2,943882,2,15,14,5,1204,1120,0,0,0,0,0,1,2,0,0,0,0
v1,632522,6,53,46,9,12328,2622,3128,370,184,63,22,7,5,4,5,3,3
v2,855800,6,72,53,18,18232,4664,4293,182,187,43,6,17,8,3,6,3,4
v2,904481,2,17,16,5,1808,1280,0,0,0,0,0,2,2,0,0,0,0
v1,546345,7,90,76,15,26524,7068,6232,1326,353,249,35,8,11,7,7,5,3
v2,976142,3,31,29,8,6322,1015,0,316,71,0,0,6,4,2,0,0,0
v1,531636,7,82,74,11,25086,8362,6364,1505,502,255,35,10,10,2,6,4,4
v1,488177,2,16,16,7,1600,1055,0,0,0,0,0,2,2,0,0,0,0
v1,547953,3,32,30,7,5820,1110,0,349,89,0,0,6,4,0,0,0,0
v1,581849,4,34,30,11,4710,1380,2470,283,83,0,15,6,6,0,3,0,2
v1,477248,6,63,56,12,15848,4928,3920,634,394,78,26,7,6,3,4,4,3
v1,615609,8,172,86,13,28724,12212,9116,862,733,182,35,34,17,5,7,3,4
v1,596412,8,162,83,18,25315,10956,8715,1519,876,349,42,29,9,5,5,6,3
v1,481230,1,4,4,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v2,979926,2,17,16,7,1776,1264,0,0,0,0,0,2,2,0,0,0,0
v2,855634,2,15,14,5,1134,1120,0,0,0,0,0,2,2,0,0,0,0
v2,963037,3,35,33,8,5610,1353,0,224,95,0,0,6,4,1,0,2,0
v2,906510,1,5,5,5,1050,0,0,0,0,0,0,0,2,0,0,0,0
v2,903340,1,4,4,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
